uid	startnode	endnode	reportdate	order	amount	ratio
83cf09c3e0594b0da9bf0190b63f280b	8d5186db2e30532ddb40e20d53794aee	a576e2f63c331fbeccc3cef11392b9fd	""	9	422000	0.63
8646aaacad164d7eaa154840821ca6c8	93d7d2c76512ec1ebcac271dbb032949	b5eed59f62935886f7756647074215b6	""	6	2576940	0.34
40675896b11c46fea33ce115d3214f80	94a40f53f000acad0c88df752bdcab4d	dc0b9acbf7735ee72c8f88e2e5388d68	""	3	2670438	2.53
078588d0b01b43a981309189f59d797b	9ce39655455225069c5ecfe66dce8f44	87c7b4f44ecddbadc99e518ff1e9b810	""	9	2460000	0.36
afce107e433c4dd080dd48e941f8dbd9	a01c463309f035f9359b4e1cbca4933d	654c2f3af4f694ede759b8b6c482e7c1	""	8	5300848	0.92
3a5c580e52dc4312aa2f4586fc993a2f	a2009ffb1761e5c61c471f1e4948ba5b	cf72ae37ab7e7e66d68dc7c2917c0e74	""	2	18447348	2.25
dcc778e843374444b55afc4bbfb1d0a1	a79ec38062cb694382f9bd40eda31ee4	38e004ec140469c65c7135c7ff44d8e7	""	3	8844843	1.03
91bb21120c7440f6888506f74cabe36d	a8dc9060a734570f79de2da8636696f3	7fcc46b62887dd11192612b6f747ea01	""	8	3198400	0.92
420562201a314360afc08be2c2df145d	aae208ae467c538837747e97bbcf2893	9063c773eddcf004cda12f6310c68a51	""	1	15396604	8.73
9068d24acce74636a20232f48261b582	ab428e50cf6673aea807ea1e8aa88c5f	c5dc5ecddc630523eeff9d27652668bb	""	2	23874345	7.43
7065640508b2494aa8769b02aaccd6d4	ab8a22e88d6469a47cb5306b6df63bdc	5abc46ed7322c68ec55de070a0fd1d79	""	9	1285800	0.33
b5289b531f384fedb4cb5deba84bceb7	abefb21720ec903230e03a993942e9c4	92ed23c65f8b412fb3da0db7457c78db	""	9	6382200	0.55
0a024d89e9c740dcb96d554bc87508c2	b358033cb37d53155eab37dd423549af	600552d840a782ba8df8fbc6e0c615d4	""	9	17795069	0.42
de0b83b851e14313b1b41dd4ff7735e9	b3b2a316fd7264f0d2539fae36a72cc7	4d25e7a4962c7e9f32149d33062d60b6	""	1	172895039	14.75
a16938da986f49688d0f226e072a340f	b9cfd8f1974e10d2bc940a13f0cf1824	a5136d62aa508092c4eda6d4c804bb2f	""	5	3901400	1.07
9cb0ee5ddfb24345beb6b7479c21cac3	c345d6883afd674b79cecf4418005ac3	b570fa62a7bf906864b1303d153cc38c	""	5	375400	0.42
c3811725c7514410adffed486f955966	c618892b68f2597b61943571a2fb575b	e44b4301bafae4ef238dac78440bf0bb	""	0	232271715	18.93
5795a5db610d4549afd76104ee785c1e	ca43acbb3de8c2694bd38fc88ad7b649	ed21dc3da593cea8773e460f8e0a1a76	""	0	68062301	12.2
c7de9c7b65254542a7e6218552ef8bba	caaea40ebfef08568c6262d1ae7fb55d	2a492b04a3183f5931e4b3a2d68cf61a	""	8	2135000	0.46
392a4710b80b4441ba5e99defd81095e	cff444b972139b976157b4565243ee18	9b15a7fd45f94692d29b2e5ac892466b	""	7	3581200	2.13
e1858804e32247688b2818a1811b6221	e1231a75139bda32b5188adcacf830d1	74d115908ddc7891b999a5998d042e5a	""	1	49018186	16.23
e043bf9ff13547bb9d7d5e066a10aaf5	e22a89807fec1be6ff445008c77b4b4c	ebaac1fd472a50491bd4d775e490bf2b	""	5	1620000	1.88
2ef40665ad274e918d33028193026fcd	e687f92027231ab373a89b2d96731512	f93ee5a368444fe2216500bfc77d20ab	""	8	592167	0.27
3db0da09cbf9475db72b84d24f5c6806	e780c2e83e08364a021eae339d004e23	d09e3dc35aa0ef8b87d89b7dcdd6a489	""	1	21302811	4.88
44a19b85923e46de8d1a928767cc1c17	ec38dffab11c0f430aaca4be6d68e35c	0e94c143cf4096a4657539a74b9f2881	""	5	6448800	1.27
67568fa91cb64867b57d633977ab949f	ec9a0e9a047256b2d71faf8cf74b1240	0509ad282fba7a49a60037b59bc63eca	""	0	59400000	28.56
337a009e34a44b3bbcf82467058f6f76	ed2dbbd2411b41b39fb034125dedc0a6	161f2f39beb3bdc6f2d0747a15fcefd5	""	7	115392200	1.13
44b5e942550442f89ad04be7b0bc4ce5	ee24c8be32f1bfff2d6a93409a139a4e	b7144bf7018f3b0434ff54c2310b6eb2	""	9	1762200	0.78
08bbd799e25743afa596961607c303e1	f194f1ef17e609e97ed7a855dcf7fcdf	3a0001b93b05803ec483c1c8c7fa57e3	""	6	8217950	1.42
ce56b96dccda40cfafd68a9c63bf07bc	f20ec87306247b5dc894d4217114e55b	52d883f29c9605adb9edec6aaeb1e7a0	""	5	2860100	0.35
4ebd53faa4594cf7af4cc4465b073a9f	f281b40d1de39ea4864b243fff2a85c7	4058f86bfec142c8e3ac7e4d91bc15c7	""	4	1877088	0.42
dd01d5409f1e40f6b1712b7ba0ef0b5c	ff894b879f0a819fe5fcbc61e5eacac3	b6b199629d08d5d076f2e15d49eafdce	""	7	15062854	2.99
8cc866a7e79d406c93775415f1b26af2	02fb11d1e849041c13d9da5fd6fbc2aa	d768e651df898bcb31598d679f59de84	""	6	8272000	0.61
663966230f21471b9fba05ecab3a4972	08404ac78b94ddce3b452c9619eb408c	21c283a990f6878c729e9c3d1ef95ae7	""	8	1992300	0.43
f077460a25ac47bda7df9290b9ae1145	0e8ba85380276d28869530ff4b305366	bc14faba5e10273024cb801bfedef3ec	""	3	3004400	0.71
498a54d0a7fd4e2387583036088b8e56	0ec816414bb9fa833429266189cbc5ec	aa33d955fef289ba09061ab7b2e39797	""	0	78079108	16.23
274d5d9b99714e8a92ce58c44915da74	1095c192ed558b8532ec5a0db70c112c	05e26dfbd56fc304e904defbfff94a3d	""	9	13201889	0.99
3d8ec9b2802c4626b59f944a8c0268cf	11ed7aeed91c03b4e3adb3cf95acf627	67c4ed531a06a640c993c37c97d25f19	""	1	27644000	22.26
3ecea2dfc73e4c9cb9682c99bde7d0e7	1367fde2142c6a20e2ed17b6941a7bc8	526021d6fee39a2c62d1b97119a641d3	""	1	358217800	11.51
0af8160f67974c438cb5b8310718d847	13775f8fd05aa8acc6209bcf27e14762	e961dd7b6ab8322a228b60fb99d367e5	""	8	772900	0.34
ff6aa89874c74a4ca9b250cab87a9121	13e9fb0b7d65a1269cf5bf52ff002434	f6260ca4c693c2980e14e61d08ef4488	""	9	411876	0.26
ca76598ca600430380b92ec1c50076b7	24969f8c426774db548e5b79782f538e	b748fe7d18a042e6a8ce610f542663c2	""	5	8400000	0.37
f54f62f70e674864ac6ac4938a3ebc0b	2624e94bdfcd1aafb70a477b485bb6b3	026d0736ff8659e99e2bc5b9414cad1e	""	1	33957000	19.04
077050b62cdb42449096eece46c887c5	27a43a627da66a94e4455dba8ded5ffb	355fffce695d72c76c4dfd5b48b786ab	""	3	84433516	4.36
bf9f2d80494a4bbeb8aae76a0b2e15b3	2921cfa266d56a0f49d8c7f749e84926	c1ed5695861d2c0d320c296bc9c8e57c	""	5	6510100	1.25
7dfe5de1c3784dd3a6c2e29e3c6e3017	294ee16e4f8b0ad30cbaf7bb8d932331	331f9462871cc94cde4d3b501eec743c	""	1	55232139	6.54
7434fc5a588440efb25410f9f852534e	2e9b8b25b27e8482328d7936cc57e866	26e3b926a1fe630cdd731c3cd4e7a3c2	""	9	7838793	1.26
c07bf56ec2bc42519142a41233d98714	2ed1095c4bee5d5ba563b5f17a66cd04	9deb21a1e853b8145d9f5c0910c7bdcb	""	9	864400	0.52
c0421cda9eaa43809924b00e6fd654c1	323df5eee5fd0dba7a50913519719cc6	e3a7f688f2ad76ab220a2c68409f4710	""	3	3577372	3.89
bd96fe7afbb54c7491998e7a3a29a7d0	33999e23ac44054996a7fe0d08fd7900	84526850a00f8eb88a44e1f0ac8fea5e	""	6	12284948	2.95
a919bf161efc4ef5b79fa124bc90e0ad	37313265355dfc5e7000b342883db094	58e2460ef383ca937ffd26a9d5d9ff2c	""	0	38913031	19.23
5ecb08d86e7f46bb88ebe9db501b1988	38ad54176925cdb45464196039f928a1	be6dad44545d852abc38d6582dca5398	""	7	1560387	0.97
ec25da3802f046499d82f482080190c3	3ca939125358d37dafdd1401c58e0239	06eacf3514d061064968f25a295f51a2	""	1	6075000	5.06
c4f77a255e904cb4af8e35bb39df2d12	3cb69982e65f57f4095b1163b12626f9	1a65d3e00c217c58778f28d7bb071ef0	""	6	1400000	0.52
b9d245ae752e478997c66af1a7e3a0a5	3fcac6be1734f9b1d42f6c999dcd2bf1	690934c02aca505b015bab6eb7f581bc	""	0	869814827	27.71
a5db97458260416bb71a93e6fc5e8a98	41dec9b8a54864841729fcc5a7084804	3070818eda203f83303dc6b8cdde0520	""	6	9151839	1.48
4e0e064b2a75404896c24e117c49093d	442a04113f5713772ee11d947751f007	d916fbb947a1a8df01a1485c2e8525e8	""	3	22561502	4.52
d7d4717583854aa89c6f15143c01b3a7	49e46e076dd990c0269d72158b2bb2a2	21bb15afa1b2f5cc58694dd522a4a81e	""	9	627414	0.71
001bc408020544f5a3e1c83b3b6c3849	4bde0db3801b9777dbef172c44518b13	a7b5ca79256d5a58b81303480516287f	""	7	11110100	0.63
6911eca59c5e467cb58e69542d74d00d	5021069ba23dcd937f79b7f78c55dc4d	c61b930b6c4a7f6ec74dc4ee6cbbf5d5	""	4	3137200	3.9215
6e8a0cc674ad48168e462a1bec5436c3	5082dbbc9ec06348a4009f8d623f4846	c786e176d710f7bb1ecce8ac6e1b8f24	""	5	20289312	2.3
b5ee0af98e4f48aebaf6c19e516ad46a	50dc2e29c195b7a9982505caacf37030	1afe3d08cc6fad87d7c898c9432eee2c	""	0	19440000	24.3
7efbb4c574ab4e26b6fdad4030c55ccc	56dfe2e9aa6cef1105037acb69a58214	cd79211f4661998652ea4022debb9aac	""	9	1519849	0.08
0a6f6db35eff4b3db31963984438a81e	5715083734fe9a8f00e7e18368d6e4f6	bab16a0c28a6f913f9b037a691edbf28	""	2	6650000	6.66
61a0e2ce475f45f1b4c226051cd054e5	5f56ce2fd691f1451361ec93fbb065c0	fb20007b33259836c3741b2f7ae418ae	""	5	13154282	2.81
3d8c4265beac4827814e194bbde3b248	6063b0875e164dbe3f26ee8921957ab5	9722bc5616e958a2f6d9024344127806	""	8	3260000	0.18
006f7203186e4b6c9b05f4eb2cb6acef	64ed6aae954d4c816bba47ff8474eb4a	c8593e57bfe3402bad8808bb33df7519	""	5	3120000	0.72
527852ae870140fdab1e824339221ab1	662f501bcb54e4c6d1b50257ab9c206f	9ef5c9873fbfbe3e9366f3d1ee2af28c	""	6	2054586	1.48
f93928812b17445c854ead2c923f39a0	689b49ac934ab1425025353aafaf7f32	3835096234c6310709b35f2db2f9e7ae	""	0	92640500	11.37
7c8e7b373303431e97057781f9a1322e	740768f9e59695979909af412ac6c3cb	ddd4ff2e81362c52fe2a5fb2bf58dad1	""	1	18670000	14
888d9ebe41914dfb8ec91dc1d84dbba1	7560ed2beb22718d431e69df1b58f60b	e1f114fc887d8be99fdc6ebf3ae0601f	""	0	32550000	32.55
05fc664874eb403fbcb6ace67e3f4209	8173987b5f8a13ef98715594e3aef68d	d61047e2327f4bfed9bf9a139318694a	""	7	11835645	0.58
87d0b43891ad484da2c352f4a948ef96	8471e1ec3e0806a747dbe8efa4947b5a	a487783df0b634f18140619eca198fda	""	3	3371765	1.02
753901fe4d44413793e9705a58651bb9	8555679e307596227428c2ba296b0084	da7e55d75fdfc60fd9e3f34b2d4f4f5e	""	8	513400	0.48
79339c0f0cd14e25b72a4b9b13ad27c3	855b4ea9bf7d55175be3d465bebf7adc	3b5d387fe6e98b1489890fd5df155c44	""	7	1343600	0.26
94d419569f8642ea91c436ef7906d3a4	85c1352da3ea7056e4b04e8d9ff84abf	b917bcffd37a27d7d601cb99a733e156	""	7	5229811	0.35
e884dd182cf140129594a1aedefd7a85	86a176dabf10ef27e5ab97d7d507b18d	4e8ab5e680a44fd668f01322de824b8c	""	1	43740000	5.7905
415370070d93472eb55a45c083839aa9	8775d130ac93a2fa81548434b0033669	b282972bc5956ce8c5f928c66532ea3c	""	0	228462735	19.11
b9af03fc84974d55a60cc9cf370e0535	88e640015201deb05927e471761cb886	a53124e60f764b8644f2b8b2668bc695	""	2	16405991	6.31
1fb73e08a11140abb928a598fe9328da	8b18b20dd333dc84a90ac282e38dd960	7e83a8be4a79569ffd3ad707826e9cd9	""	7	12885000	0.97
4e9bbd67d1e848d78afca1076c3422fc	8ec7fc23a05dff989b633dc5483c5436	1daadfc0499f00e31d8ed85598a607ff	""	7	4157142	1.65
da0628341161454b923bacb9d2594be5	9008c21ac6e8be5c280d498aa9284d68	4a771ccf87e6f39253c322fdbf4e4f8c	""	9	6127437	0.87
6a72db7be5fc47b3bdf800b5bb640ac1	915600b0bb9beec0ba9c8cd9fe9d5aa4	b570fa62a7bf906864b1303d153cc38c	""	0	30808800	34.4
13c2e8e3e7e94a918daae24357a674f2	917b906839db04e89e869efe26cfa870	58e2460ef383ca937ffd26a9d5d9ff2c	""	2	15982103	7.9
cc824d7612cc4db4a38bfe0a7e0c369e	9b32f24534345e85aabb24fc70e3bec0	2f6cafe126c4a6de21001f8ce83c1c8b	""	0	96417558	38
a6c99b62a5ca4ba99f7f5b187583817d	a1335ea06b508a2d3c047f0002cb58e9	20bca85fabee81925faee5f6fccf88c7	""	1	101815862	31.51
78fc1e394e6e4752b35b116c1d8884fa	a425c9eb929e073ccfa5dd5474363fea	719039b5e36976f254576dfbd756f7b6	""	0	257927851	29.08
006f637a1b0d45a5bff978262a6bba78	a87d71f2a4463d60cd818d005b513a81	d31c48a2897d9a1f37f278bf8187bce2	""	5	4984420	1.17
8d860ce77f044a7da6517efa8f28c9bc	ab14ad72a03e60c8048aa167bf3c1d93	d1c9954463d2e374edf92b4dfefb6dea	""	4	800000	0.44
774b94b051b0420d9665fbb346817a07	b551bd95582ce0445dcf206384f076eb	a23d71cfa1c97bf279dd3a6e1dd88750	""	2	6408000	4.78
55ad24307efe43329d17bac9d6f75982	b585c240fba0e3f1a1d99d73ccb35f3e	875db90034df0eb14a939d97b6b92343	""	1	102809951	12.59
36601596456b484ebdc7844d1cda1ce4	b6dae2e42192df1ab19fc3ea9b2db10e	550e8ad924e9e4488bc4afd7f15d2a53	""	6	2562501	0.26
8048d4eb16b4451d9739c5b98b79e7d7	bf8d536b8ef7ec058192167e8e175c27	c306e623dc7f2ba9efcf547e8dee165b	""	6	2960000	2
a2befd9f95ee465f858dd9a1821b364d	c895f9152226fbf2bb06f11a8a23fb04	661dfcbc69424e181162403e69d7097f	""	8	385200	0.39
051636313971426c9a3f5805fffc6f04	c93dc542b19f075c8feed7c1a50fcf32	8ff232a9e0342ed798e29946946fde4b	""	4	3859371	0.35
0a9039b6d27844889b876581508cfbcf	cf983f4be636d0d1ee304b667a34190e	807e4d1e18cef664252d3bf7f98f1482	""	8	1465700	0.3
26c958397cac4f47bba978ee88730161	cfe6b898071e57524b5caeb9b2bb5833	68ba166bb42d224038be873577f9f427	""	9	458000	0.29
16b12e61bc544a43a1836e1ecde0e746	d799c29cf553d3ef7fcbcab6d20515dd	faadc4af5f42df7d73a40c7d7a820c3d	""	5	7815618	3.68
07312952c2f3436c8473a5fa20c51860	deafcbf893da73cca74cb21ff7e40c30	1985be296339308113d16f7744023e51	""	4	813000	0.17
ba7cb36366df409a83db60ac21165dd6	df4877baf275a6c17dcc7f0dc69604ed	6fd3f4e0fbd5d8d94b19074e17f7df33	""	0	89817478	35.3271
fa4d5fd30ef5474d8379d9b571388412	dfa498f7532058057c2f5ab26dcb47b5	15b936b5eeb0a0e4b79ff5b8d0b9a0c3	""	5	5654665	0.76
9ad1a4fee0674b0a9b0acc7cbf84d279	e371e40fac35e3c7ac0c812a856d46d9	416448117d6a45a11b4d65295b2dffd6	""	7	1612560	2.02
260ebfc27c654a49b81b7455e8317333	e3b4f4df288b1c3a0925b14d89056f5e	76455701ba2e49d302f7549d5da53811	""	6	678400	0.17
1021087d17924097bec49477bdddedd7	ee7c73dab94a56aeba55ec0678c1f9a7	201c76496e1bf4726e8ee7554afa25bf	""	7	11956708	2.9
391eebe883da43499946188592985b9e	f174466205883dcbe5d00b24669ad54c	40b0018648b0e2fa75eb7aeaffaed6e6	""	3	5824972	1.55
fb2abb8634274521a20d13d758e7c9a6	f2cee3188613bdf781bddffe54d094f2	dae181490d19fa9d6ccf9715d4c55389	""	2	40050076	3.36
d332a80de4694a249d739077cf4c8f94	f644da62202e37e15186cdf20b1c4499	4b1bf8cb9dd798d871e82b5cebc1777b	""	5	169007600	6.26
70463fbeffa7470291518eb53367efc0	f731842068f3bfca95882cde993279f5	9c8840ab2315387f76f9d35a65f7dc0b	""	3	15263890	2.92
bee65bdb1320493fafb40fca0a86124e	f77fa70a9e2c00c302d163c29c012c70	594b5f41839f7902f762d7b1f3c8bd3e	""	9	2740159	0.31
8118b4813028471bb5f51e342d219d03	fb020106f743f62ac3793d4660e9d478	30407e707ed775262e7b1a4e68d56c22	""	7	1308900	1.07
2f8b0f3009b64c1c9bc317e57e804152	0034e94daf059adce91f9062c3e62f41	3d0754abd4b8f8b94e3dacd05711723e	""	2	13413176	8.29
9c50fc7c1517441da741775b2f7fe5a0	02657b62d76c653a665544c2c2e9243c	d0307c05dbe6dcefe9e95ab1144148fa	""	1	10490400	5.09
1d49348a814b46c496565590f6394140	0387c9f3e39753013447a59513fd9796	00429069e831b8fc1f1dbd18afa3408c	""	9	6534090	0.95
be64921c7aa449dcae6bfbf7ea2047ab	08dd7d768cf9ca0c19e6d94470394c5b	f1522609fc6ae8521432264a86c26d3b	""	9	318700	0.21
df5cd8a43a2c4f92ac4dad5c5495bcd4	10011f749615b4f89a741ff9eeeec04b	9b785b462dac8dd838dfda2d933c3536	""	2	10403743	6.6
b1fe2731dcdc4bed82a01b70afe74118	16e0deeb6aa07bd0b64f029a58fe4fad	921e76ea7fd696df7d298bdde40d0509	""	7	1650000	0.38
e7b393b4b92a450ea9f6c8ccb46789dd	1f50d90453e37a8d1833f277bf887f3d	ab236a65fcdaf0f0f05a650623f28043	""	6	1930320	0.57
953ecc6a2d514e51ab0db1b6d715fb4d	23727ea8dae1cf003eff5f5f8f589099	5050f1f042a4cb9035b7f50e112d8f74	""	8	18033790	0.82
b010cf19194345988264444aee3844bf	25cb73925a3bc7418a500d190ebf2a79	163a09d18e618cf099e2383d73c8ab5a	""	0	189000000	21.02
74ac7e85fff2489e8846a7b18f15489f	273fff19aa616712e2dcdad063a0fa3f	7a44d8b18e921c2f9ed12f7147ced13b	""	5	5000000	0.54
ffffdce1476b4f3384216e5c5e4ebac0	282c0e26b98145ea26c8b7eee4925e4a	ae652bebf102772e3a7c3d2a35134a13	""	5	3064900	0.29
a5500a518e6248dbb0d50316de16dcaf	2964d9a0f5175ced5dc16ce8b00ff222	999ebf732c8550ca426a3e8cb07f7a12	""	7	8795000	0.62
c5da97a5fac24eed8eeac9023b3fb2c0	2a4c50c031dc56336c1ce2320b015b6c	4bba864e25d49d5ba5f23d6f3d7bd9b1	""	7	1557098	0.56
14bc770c1e424827afba697cd6c338a3	2ad404b1d8fe24df3ab7cbef2ec74fcc	2ca8ec1b1c56c8a8818d6b856cebf1f2	""	5	505500	0.35
771f81469bea479199eff40b42abeb94	2ddc75cf693e227fd5643e6a95a2f344	c0c829b30931f7fe054e1f56c1141e30	""	5	1268300	0.33
44351eb466c44b2190e3aaf5e491b221	2e6fdfd55674bb8a34e2d7bb98cb9bd0	8057bf51fb86d25f420a1d1242602f18	""	3	10374720	2.67
184e663d724c45eeafa8acda6267ed63	365b9b4a064f68bce481f0a3cdcf4437	bb2be8206770cd4622c54ceec8bf5756	""	2	35000000	5.65
a3a8db2843d8406698187d5214dc40bd	386978406599a2ca3b5cf3b9de62a867	44fb415677059b62ee14ec31dfbdeb36	""	5	2240000	0.7
8d59866557e2469f8025bb1c74a10f25	38744bdd5d79d78c3968e673c2974122	dcdfbbe33aa2497d82eaac403a837a50	""	0	337896007	34.39
5486d1d7f5eb4c76980d578efd6bbc42	40fc75839222080ac1f12bf737cd9ecf	db0513fc489cc81e789327515142efed	""	6	3294000	0.75
205a0c7297a84777b64c3a161825153f	494515c12228778dc53c311402aaab6b	460032767af3ea521c78a055be06f17d	""	8	5631512	0.8
30bb02935c40494db827b8b702ce2834	4af643647c79b36c583399fbcc87bb6f	5dbcbf48dfe797ab79a30bba20aacc24	""	2	9553239	0.97
b0b7139983474ce1a4a8f2c593c561a5	514de9e04d0845bc7c82f232acf9d6f3	aa0dc54860a59ede05700babe9910f12	""	1	15190500	13.87
88785f1eb63c4c9393c20bd857c72264	51af4d9369b72f3719a21a685d877f9b	63c65d9cbf32a3dc1341d6e4e16b5d83	""	4	9433200	1.82
75f1e721995e48f4bd52beaeb4e239dd	54f51efbba2376f01ac872d50e681290	c2c7854f33751b09302a2478708057b1	""	0	148438422	32.76
b39739f86d954d36b6f0084d1960001d	5e58fcb625c6b63189cd3303e85959fc	237d070efd3483b6b1166c2cb83e7055	""	8	1250000	0.47
3a011b272c49475ab197af903c43f03d	697adff6430445738890e423862c5b31	6b7f4c226619cbff6a8f0a48e41739f8	""	8	12838930	1.49
253746aa1b6047618dc6d4fe88802b26	6b530ac7e9ae00023714db5f62861c45	f655c4a20890087c4ff82b9c41a80976	""	7	711987	0.3
7f58b9f5cba741c8acd2f3c688e1d61a	6c21cc5587dd8acf573b0ce7635beb99	cb1c6d58681ed42dacdbf90ffe88766b	""	1	4600000	1.53
86e93f142d4945e491197d3da9cd7077	6f27ae51c133ca487ec06cb314bbe312	2ca8ec1b1c56c8a8818d6b856cebf1f2	""	3	709500	0.49
163b628c33ab40e3aea557d8132c5780	7564dd53786f12d9b6be077a0ed1fe42	038bb8a088a75c7c138f903ff1e67413	""	4	4500000	1.17
a36cb6a34efb42d0a741069f5bd8f465	7991be40e114f5e20b76b9f3fb5b44d4	b0a660032d13d15573d9af68a9752ca8	""	7	2820845	0.08
ea636d7fb3a44f9b975f55502f115948	7c49baa0ff621215b295f4d70e280f76	24aab2e5d0176151b22395c0ada45de1	""	6	3622428	0.55
86a01b9724004e42836d130b0aedfcd4	84f727a55fa3f1a262988125fef63e5a	0001b63858ed5ff5e029c99a33ddfe8b	""	2	6263447	5.34
1381ea02b5e24807954552d4bf759209	8bbe8259cba52f534264b942fda7f83f	a6383033b0fb6f505eb043b63f78d702	""	1	68970697	7.81
c3734bf7948a47729b81f53ea59e1731	917f0bc76477976677679c976ecbcaeb	b198091e8c00dbd901eb28bd3b1477f5	""	0	196954004	10.04
8ebf9fd4a2fc410999ee5da0eb638de7	93c83d159e72ed6fc13f3e2a6fdd3872	95cb9df894b651429207844758fe4fe0	""	0	434820000	38.55
df9eccc2b8c94f1da248eaad516f0aca	9af6aa2348b9a325adf0a42bf9cc5838	407c2c4d06ef0b14b0001847d5c2da41	""	5	1940000	0.44
93a661bf4eb6457e88da8a1cf78458c3	a473cda5744619be2e3cea77eb86afd6	79925d7cf8f47940ef0014851654877e	""	3	7612281	2.87
926f41762b574775bb6762e36fc8aaeb	a669046a98f8ba63460131e560a21cad	77de0145db5259b99a00f0e9e70a17c9	""	8	2339662	1.42
6b2906e13c55441c834e7bf2bb9edf49	a9afb72ec5d85434f706c41008486d18	164ebe5d6b512db264b8acbae493ccf6	""	4	28257745	1.99
7670fa053911418ca9b0dd534bb380cf	ab232d9dad9c29aee56a47bf30473883	9d957b3e3c33aae89a627aa795138ca3	""	9	1692900	1.28
e3f585eb57a24378912b6cfcd406ca42	b25ce1a13a58856ae2e30d93d82d7184	f9d39e02cd3cfb422467e813d5529840	""	1	821281583	12.14
fe11ea52729740b69534725d23cd6c10	b279f0a199472224032abfd5e8745eba	f56c9b83cae3b212137e151bfbfa2bec	""	9	1211894	0.75
fb003f16982948f6bf109463f26f1aff	b2a510de5c20553e00d07f179530b712	c1fc85b5e0a7804c836dd260745dc567	""	1	10715755	5.22
0cf83b19231c4784a4c80e6b0f1f6ea2	b39838531fad05a01e34ef2ad5693a79	e25015a68b495eb8165e447a0e24c30a	""	1	74472826	17.7
5411bcc94ade45c6a4b9c6c75d1ae6b2	b6606495f46f12ea0dca26028fab3e21	67306adb18b3c464618d58949d48b928	""	3	19968970	3.8
9b29274a5d554d8b935e3b27140efe96	b6ebcb37c43e9f1771431f6e5fccbb0c	91bf0597f79c6cb9356a12e56f81ce7a	""	5	7461041	0.86
2b6169965ece485a85b02e45d462c1fd	b7bc1b122f94af61938a09817b6dedec	fd1f3377ea224efacc872999b5e876fc	""	4	1980000	1.6647
024f1901bddb4c158e665d42f8d62925	b8f5a6b3d5094c2b6e0e16f332183621	4b2b1e0ef564d087ec61a71dfc4bfe2e	""	8	1964682	0.34
0e701cae549b4c0eb7d2854a509054d0	b90b312a6102be288cf5f4ce15af2063	f1f46a23f50f561cccb07de1399c5cc7	""	9	7336785	1.24
d235499f24b74adbac2705e2e4de2b9f	b90ec9a190be8e98a990b818d2a37043	2f6cafe126c4a6de21001f8ce83c1c8b	""	4	1000000	0.39
0bc9616235f4462f8cb5ce5400e1b76a	be94c77803b5c9346646a21770760fe0	52d883f29c9605adb9edec6aaeb1e7a0	""	8	1562838	0.19
e3cf17734ddc46a483337244613d6a46	bf7a0e27b3e5472c8a5f0a5c5c12b612	3bf812adad5cb273776f7db9cb920133	""	2	127746899	4.95
7a4e56722d074a3fb083d47874072cc2	c0bd90d04be860e51fe7571f6456f781	2bda7728b6e0e10540634ab16eb1bdfc	""	5	14419100	1.77
bb50244d26284477aa889c4cdfe6c9db	c51ee2a0db7af6b05fcf5d3e9df4a678	8d44d947d928f6c3ffeaedfaab09fded	""	8	4772006	0.36
4436fc2a73124bfaa47585c90c729ff7	c520f536cbeff0bb92defd68f667de29	621c22a1f2f3772fefc417e9612b91b1	""	8	5217926	0.54
7aa19c85a17445dbac714f22d82d0c03	c67a56bd9a89318c186bf4e409ecba00	0f403d07f80ce2f47bf8411eae3035e2	""	6	1800000	0.27
bf61ec0eae11437bb00410f432611515	c8408ed25c9e3b0dc86216e3cc8e8e33	d746d0e7c6523edf96c3bc95a53cb82d	""	4	881000	1.26
b35950630fed44eda79cd501b00f74e1	d0190ce944b36378447b26dc716d9df2	8eac04af4a396f9d63edb7848bf3e2e2	""	7	17266320	1.02
fd99263d39294241a6ef71367e48cc28	d16c75d85f8c909559f6488b55995fa8	2f245b62818b840c57cfef4b72838e67	""	2	8782200	4.91
5dbd8c2b072643c083ed5b3fb050d1c6	d5df7dd6c59b1386a0fc75a1b9b79938	d92fffabdd19a3c17967eaf26fb097d5	""	1	23080616	7.36
c122b19c0d1b4bcfa4f5c57f2a6e9db6	d9a920cfc984649dd85dd93a7c758e79	7664666ff4b995d31a1dafcd6e323fe4	""	2	4202308	0.83
b857e4e08ff5428fa7451114c762a410	dafb8cd64b1981ecbe53edc4eff64d8a	96f2144c2bf59cdea9946946c12a7ba0	""	1	51836400	18.88
39ebf0a6c4404aff9b46ce98889cade6	dbcb30b9e199f030fcd816fff7205bb5	87d330e6cfea5b150056b736c47d746d	""	1	102701000	8.02
8e6d31a11f46458dbb8ed06fd7eb7b88	ddebf4454101b6dd4cebc7ea98a10f69	fbc6428798efd238a463fd22bea2d38a	""	7	2185714	0.93
ca6bb1345bc844e29019bffc595ce454	e0633eda5f42f542a9b725d59a77af44	b66c69e3670416b5e0337d2fe6fcd0a7	""	5	4577655	1.67
a574a8cab3bd42be81e117276d56825f	e4adac98e9e87a6fd4331af8ce905821	0e94c143cf4096a4657539a74b9f2881	""	1	64748006	12.77
f467db25ae9846c79751f6a8ef9c4c7c	e677469222a2c00685900602550a326b	3bdc679c29d12db616762e0a7fb8bcb2	""	5	15469622	1.58
